Electronegativity,IonicRadius,AtomicNumber,BandGap
3.651,1.401,60,2.38
0.93,2.207,47,3.902
0.719,0.766,35,3.517
2.04,2.236,38,3.646
3.502,0.843,76,2.39
3.786,2.036,82,2.554
3.344,1.569,19,3.144
2.843,0.627,29,2.878
2.108,1.99,27,3.694
3.304,2.398,81,2.679
3.197,2.095,30,2.737
1.306,1.051,67,3.023
3.062,2.157,24,3.049
3.316,2.429,11,3.339
3.673,1.695,29,2.94
3.108,2.087,55,2.832
3.117,1.889,33,3.083
3.675,0.66,79,1.994
1.341,0.723,14,3.763
2.515,1.422,22,3.246
3.649,1.105,45,2.296
2.784,2.484,31,3.311
3.773,0.71,11,2.633
0.866,2.369,33,4.0
1.406,1.794,8,3.803
1.43,2.264,14,4.0
0.959,0.596,27,3.755
2.755,1.141,69,2.549
2.025,1.019,30,3.127
1.5,2.362,61,3.494
3.102,2.484,79,2.878
2.931,1.975,30,2.999
0.829,1.615,56,3.803
2.15,0.789,49,2.872
3.077,1.886,54,2.77
1.041,1.813,65,3.565
3.323,2.41,49,2.63
2.733,0.916,22,3.158
3.07,1.957,75,3.039
1.526,0.972,51,3.477
3.167,2.468,51,3.122
1.273,2.385,66,3.697
3.539,1.206,21,2.784
1.38,1.35,83,3.062
1.585,1.51,38,3.295
2.914,0.813,75,2.324
1.801,1.098,77,2.762
1.72,1.851,46,3.524
0.906,1.343,16,3.852
3.406,1.802,4,3.126
2.216,2.049,1,3.747
1.997,1.074,70,2.926
1.51,2.005,36,3.792
2.532,2.007,81,2.629
2.547,0.903,33,2.992
0.708,0.547,2,4.0
0.982,2.223,72,3.707
2.723,2.188,36,3.55
1.637,0.592,65,2.906
3.947,0.965,15,2.756
1.52,1.246,34,3.139
1.202,2.361,66,3.571
0.847,0.581,66,3.176
2.966,2.447,19,3.551
1.659,1.047,24,3.54
1.604,1.371,39,3.303
1.064,0.506,74,2.975
0.873,0.758,51,3.264
1.46,0.919,12,3.722
2.009,2.464,82,3.239
2.885,2.467,61,2.701
1.034,1.013,75,2.983
1.908,2.257,47,3.432
3.975,0.716,38,2.465
2.948,1.339,56,2.473
3.997,1.54,49,2.507
0.962,0.803,19,3.568
2.036,1.721,7,3.636
1.46,1.47,64,3.275
3.807,2.49,4,3.224
3.687,0.985,65,1.917
2.578,2.4,10,4.0
1.714,1.281,11,3.789
2.498,2.386,63,3.146
3.575,1.571,66,2.36
2.594,1.426,74,2.737
3.225,0.612,29,2.566
2.97,1.958,52,2.912
1.022,0.827,46,3.576
3.201,2.006,33,2.95
1.388,1.741,19,3.839
3.573,2.206,38,3.055
1.722,1.437,8,3.804
2.562,1.725,82,2.752
1.643,1.359,42,3.269
0.728,1.589,47,3.974
3.274,1.295,75,2.629
3.059,1.95,57,2.761
3.748,1.624,54,2.595
2.589,0.93,27,2.891
1.321,2.388,14,3.957
1.264,1.176,8,4.0
1.985,1.829,33,3.362
1.791,1.367,74,2.975
2.046,2.454,59,3.423
1.442,1.746,37,3.603
3.963,1.275,62,2.312
0.983,1.597,9,4.0
3.139,2.42,41,2.778
2.573,1.862,19,3.443
2.534,1.317,30,3.128
2.724,1.234,2,2.899
3.683,0.922,58,2.225
2.928,1.292,4,3.335
1.594,2.441,22,3.967
1.589,1.956,27,3.715
3.433,1.879,34,2.793
2.278,1.618,54,3.143
3.026,2.144,21,3.187
1.941,2.486,1,3.917
3.136,2.332,9,3.135
2.1,0.865,36,2.978
2.327,1.97,15,3.666
3.764,1.574,42,2.739
2.333,1.683,69,2.872
1.442,1.593,76,3.001
2.454,2.328,28,3.614
0.728,1.582,19,3.914
1.621,0.687,81,2.999
2.694,2.116,24,3.356
0.934,1.193,80,3.075
2.203,0.606,59,2.861
2.676,1.346,46,2.869
1.447,2.135,60,3.395
1.419,1.519,77,3.143
2.907,0.603,41,2.482
3.915,2.395,79,2.504
1.714,2.125,6,3.798
1.385,1.044,23,3.249
3.947,1.937,51,2.399
3.454,2.434,71,3.262
3.789,0.879,73,2.072
0.852,2.347,20,4.0
3.781,0.877,1,2.474
3.466,0.977,18,2.766
1.689,1.404,80,2.755
2.76,0.526,53,2.425
1.268,1.489,31,3.56
2.078,1.123,18,3.609
2.688,0.633,44,2.906
1.064,1.468,24,3.646
3.889,1.545,1,3.005
3.766,2.142,4,3.145
3.562,2.493,56,2.68
1.124,2.316,80,3.154
2.908,0.862,76,2.618
3.638,2.221,58,2.846
1.154,1.987,15,3.986
2.836,2.144,38,3.07
1.374,1.016,12,3.611
2.977,1.963,64,2.823
2.837,1.867,30,3.33
3.576,1.508,10,2.93
2.303,2.166,81,2.854
3.204,1.055,75,2.408
1.333,1.302,73,3.181
2.821,1.301,12,3.287
3.594,1.641,19,2.497
3.086,0.56,52,2.381
3.599,1.443,60,2.46
2.778,0.687,64,2.311
2.52,0.707,8,3.21
3.72,2.031,69,2.334
1.767,1.156,10,3.477
3.17,0.848,43,2.551
2.987,2.074,32,3.421
3.387,0.832,45,2.449
2.342,1.269,71,2.88
2.329,1.988,3,3.408
0.813,2.461,11,4.0
3.774,1.919,43,2.583
1.978,1.875,13,3.546
2.522,0.97,73,2.544
1.354,1.855,68,3.232
2.733,2.416,51,2.998
1.842,0.608,2,3.62
2.631,1.211,45,2.877
3.127,0.974,66,2.351
2.713,0.749,56,2.903
0.801,1.136,57,3.31
3.36,1.681,15,3.075
2.551,1.238,47,2.628
1.487,1.898,32,3.475
1.768,1.705,41,3.433
3.376,0.735,41,2.619
3.79,0.832,35,2.389
3.384,0.824,53,2.712
3.625,1.663,56,2.387
2.317,2.405,15,3.543
2.075,1.587,9,3.45
3.402,2.099,16,3.132
2.002,1.554,25,3.673
3.029,1.494,49,3.052
2.723,2.163,36,3.058
1.205,1.004,74,2.953
1.719,0.798,62,2.682
1.401,0.712,72,3.084
1.114,1.737,9,4.0
2.087,0.94,49,2.975
1.355,0.695,80,2.94
0.936,2.309,62,3.785
1.383,0.514,82,2.658
2.742,1.863,42,3.061
3.368,2.039,35,2.754
2.228,1.643,38,3.362
2.711,2.413,51,3.147
2.847,2.259,79,2.746
2.85,2.232,44,3.115
3.957,2.263,11,2.937
2.71,1.819,41,3.097
2.503,0.709,20,2.97
3.56,1.08,16,2.976
2.749,2.139,64,2.733
2.212,1.678,19,3.689
3.15,0.915,26,2.866
1.44,2.229,37,3.828
2.919,1.775,9,2.89
3.232,0.898,42,2.602
2.807,2.032,15,3.133
1.32,0.802,62,3.147
2.4,1.257,58,2.644
3.373,1.559,17,3.157
2.029,1.34,58,3.195
3.762,2.33,74,2.549
0.859,0.804,10,3.656
2.895,1.62,20,3.192
1.468,0.978,21,3.504
2.841,1.011,6,2.894
3.833,2.277,79,2.452
2.597,1.602,23,3.117
2.142,1.158,76,2.854
3.534,1.995,77,2.618
2.23,2.224,79,2.866
2.562,1.821,36,3.023
1.713,0.553,40,3.176
2.513,1.385,33,2.928
3.062,1.86,78,2.696
2.381,1.98,6,3.606
1.396,2.493,70,3.459
0.765,0.681,3,3.922
1.419,1.97,50,3.486
3.506,1.646,17,2.726
3.866,0.593,68,1.906
2.556,0.776,33,3.086
3.436,2.081,64,2.693
0.855,0.682,76,3.25
3.517,1.782,27,2.903
1.648,1.287,35,3.302
1.279,2.358,7,4.0
1.614,1.597,7,3.804
2.343,2.111,48,3.071
2.639,1.081,80,2.726
0.723,0.724,9,4.0
1.832,2.071,48,3.281
3.025,2.329,56,3.009
3.176,1.263,63,2.663
1.473,2.14,7,3.959
1.513,0.616,28,3.63
2.943,1.19,4,3.118
2.712,0.601,17,2.971
2.341,0.785,58,3.132
2.504,1.824,16,3.252
2.348,1.646,8,3.502
2.044,2.411,8,3.901
3.3,1.357,77,2.497
3.632,1.736,73,2.297
2.811,2.239,70,3.068
1.59,1.059,25,3.442
3.916,2.123,68,2.373
0.991,1.856,18,4.0
3.842,2.298,52,2.509
2.535,2.151,72,2.957
3.044,1.72,78,2.548
2.098,2.19,30,3.503
1.878,1.375,47,3.356
1.437,0.911,24,3.415
1.07,0.902,41,3.336
1.732,1.366,51,3.069
1.54,1.483,7,3.985
2.461,2.292,26,3.194
3.529,2.239,20,3.097
0.976,1.443,53,3.596
3.165,0.635,41,2.575
1.583,1.667,62,3.279
2.816,1.806,40,3.053
2.77,1.795,64,2.775
3.134,1.089,67,2.573
0.75,1.652,2,3.793
0.705,2.321,81,3.701
1.257,1.571,22,3.98
3.935,1.805,21,2.777
1.828,0.652,67,2.934
2.763,1.455,32,2.982
1.716,1.521,67,3.165
2.31,0.86,28,2.945
2.145,2.343,82,3.053
1.321,0.868,81,3.099
1.882,1.942,28,3.266
1.329,1.894,34,3.612
1.623,1.755,72,3.091
2.077,0.701,5,3.725
3.325,1.582,4,3.231
1.348,1.853,53,3.456
1.346,2.425,61,3.867
1.516,1.733,13,3.948
3.305,0.968,40,2.547
1.516,2.268,53,3.565
3.404,1.771,78,2.669
1.765,2.471,32,3.869
1.7,1.722,52,3.339
1.948,2.421,4,3.992
2.179,1.126,72,2.868
2.085,1.619,53,3.289
2.001,1.137,82,2.678
3.993,0.706,15,2.402
2.987,2.28,75,2.789
3.609,2.278,39,2.658
3.649,0.616,34,2.717
2.109,1.902,25,3.535
3.258,1.505,13,2.935
2.254,0.969,47,2.919
2.662,1.946,10,3.174
3.124,1.569,81,2.419
2.62,0.532,60,2.774
2.374,1.474,12,3.123
0.739,1.323,27,3.626
3.9,1.926,46,2.6
0.825,1.087,27,3.952
1.097,1.953,18,3.992
0.84,0.71,32,3.409
2.766,2.447,57,3.078
1.699,0.907,56,3.026
3.649,2.006,63,2.466
2.656,1.328,63,2.575
3.279,1.362,66,2.482
1.179,2.443,35,3.817
2.055,1.633,1,3.539
2.761,2.037,18,3.331
1.32,2.089,47,3.667
1.961,2.061,10,3.745
3.19,0.687,62,2.394
2.951,1.588,45,3.104
3.676,2.252,15,3.305
2.542,1.823,65,3.037
1.383,1.024,53,3.467
3.6,1.358,3,3.38
3.875,1.108,33,2.475
2.303,1.17,48,3.211
0.979,1.387,11,3.864
1.535,0.921,53,3.337
3.182,1.761,23,3.211
0.701,1.203,72,3.441
1.673,0.537,49,3.152
1.918,0.895,20,3.505
3.302,2.473,3,3.482
2.142,2.127,15,3.787
2.434,1.484,64,2.82
2.916,2.173,3,3.52
3.29,1.128,38,2.633
1.816,1.212,69,2.782
1.267,1.542,47,3.546
1.301,0.929,27,3.615
1.228,2.137,19,3.918
1.078,1.439,27,3.776
2.155,0.696,50,3.315
1.304,0.964,81,3.035
3.282,1.634,11,3.304
0.7,1.708,83,3.495
3.847,2.029,27,2.854
0.744,1.304,35,3.657
1.774,1.86,58,3.197
3.188,0.957,31,2.474
3.578,1.725,68,2.405
0.988,1.273,12,3.559
3.344,2.063,63,2.784
3.18,2.294,46,3.06
2.218,1.983,76,3.059
2.769,1.752,31,3.123
1.912,0.755,49,3.04
1.729,1.8,7,3.773
0.809,1.583,35,3.875
0.723,0.558,56,3.425
2.436,0.75,46,2.732
0.738,1.188,14,4.0
1.105,1.464,46,3.645
1.019,2.343,42,3.712
2.789,0.893,37,2.913
2.908,0.599,39,2.889
3.189,1.971,83,2.386
3.912,1.954,30,2.413
3.934,2.061,48,2.457
1.385,2.034,6,4.0
1.861,1.709,57,3.065
2.553,1.504,83,2.756
0.846,0.75,57,3.331
1.335,2.212,57,3.914
3.517,1.965,56,2.872
2.047,2.134,7,3.812
2.299,2.499,77,3.036
3.131,2.445,73,2.958
3.369,1.012,35,2.391
3.554,2.211,10,3.064
3.653,1.92,30,2.906
1.672,2.298,26,3.509
2.842,2.436,4,3.564
1.067,1.238,79,2.944
3.897,1.461,48,2.507
1.583,0.79,55,3.065
1.988,0.515,51,2.875
3.771,2.168,9,3.133
2.779,2.281,79,2.815
1.651,0.75,41,3.305
0.985,0.788,44,3.269
2.313,0.789,57,2.565
2.649,1.15,59,2.988
2.906,2.353,51,2.942
1.243,1.359,58,3.314
3.03,1.757,36,3.101
1.897,1.079,73,2.775
3.815,0.618,45,2.073
2.856,1.392,28,3.039
3.73,1.422,29,2.558
0.799,1.357,48,3.895
3.681,0.962,26,2.666
3.597,1.268,35,2.871
2.386,0.563,18,3.041
3.922,2.13,63,2.597
3.172,1.575,24,2.947
3.984,2.196,41,2.61
3.196,2.18,58,2.659
3.72,1.874,24,2.977
1.351,1.353,78,3.211
1.35,0.898,48,3.188
2.376,1.393,45,2.974
3.107,1.646,66,2.766
1.574,1.383,6,3.662
2.076,2.045,14,3.603
1.269,2.297,49,3.998
3.754,2.256,53,2.7
3.157,1.414,81,2.315
0.827,2.259,61,3.654
0.774,1.471,74,3.631
3.98,1.195,59,2.274
2.007,2.188,72,3.135
2.688,1.88,23,3.061
3.828,1.361,67,1.948
3.854,1.137,16,2.812
1.017,0.742,23,3.342
2.797,1.021,58,2.632
3.976,0.634,83,1.744
1.293,1.298,47,3.528
2.887,1.247,55,2.697
3.254,1.39,38,2.924
0.949,1.701,52,3.659
1.977,1.857,20,3.659
1.377,1.423,39,3.608
0.887,2.136,70,3.723
1.028,1.013,31,3.811
1.828,0.541,22,3.241
2.611,1.002,17,2.908
3.847,0.615,62,2.129
3.788,1.961,48,2.662
3.579,1.374,4,3.016
3.246,1.485,8,2.976
0.834,0.542,27,3.656
2.039,0.964,70,2.694
3.272,1.069,5,3.183
3.893,1.537,50,2.629
2.225,1.324,34,3.414
3.014,1.392,9,3.13
3.985,0.923,23,2.336
2.756,1.164,47,2.865
3.27,1.167,7,3.124
3.889,1.375,67,2.059
3.043,2.286,41,2.941
1.135,2.252,7,4.0
3.931,2.443,3,3.4
3.353,2.295,76,2.74
1.573,1.648,35,3.544
3.958,1.369,53,2.21
0.963,0.924,23,3.775
3.802,1.959,52,2.478
3.476,1.887,70,2.884
1.607,1.31,36,3.628
3.539,2.486,35,2.91
0.899,0.558,59,3.319
3.842,1.843,52,2.453
2.696,0.938,12,3.166
2.42,2.167,27,3.583
3.97,1.762,66,2.384
0.787,1.988,1,4.0
2.391,1.022,62,2.893
3.126,1.662,83,2.606
1.07,1.781,17,3.761
0.749,1.937,24,3.978
2.73,1.849,72,2.795
1.815,1.02,77,2.879
2.29,1.843,65,3.294
2.754,2.276,81,2.77
1.974,2.439,7,3.817
1.408,1.228,48,3.248
1.487,1.319,12,3.741
1.318,1.154,29,3.295
3.063,2.057,37,3.03
1.143,1.373,49,3.559
3.908,0.591,24,2.553
0.716,1.977,46,3.932
1.702,2.266,6,3.875
3.349,1.882,50,2.732
0.997,0.584,77,3.076
2.64,0.792,6,3.151
1.659,1.015,46,3.202
3.886,1.318,25,2.54
1.423,2.225,53,3.561
0.934,2.023,18,3.776
2.725,1.398,47,2.945
1.941,1.733,72,2.965
3.683,2.117,5,3.177
3.719,2.002,21,2.979
3.324,1.964,54,2.81
1.125,0.697,69,3.027
2.872,1.98,20,3.463
1.004,2.29,57,3.476
0.783,0.575,31,3.739
1.351,1.077,7,3.739
2.332,2.345,64,3.055
2.189,1.268,44,3.267
3.261,1.246,65,2.656
2.427,1.688,65,2.839
1.572,1.544,68,3.546
1.161,2.155,70,3.476
2.58,0.557,21,2.866
2.927,1.877,22,3.148
1.403,1.3,35,3.288
2.785,1.41,13,3.065
3.539,1.486,57,2.298
1.499,2.101,80,3.415
3.404,1.626,60,2.588
3.836,0.994,5,2.75
3.79,1.143,69,2.042
1.166,2.18,63,3.488
0.862,1.291,66,3.171
3.098,1.963,5,3.189
1.961,1.752,23,3.406
1.287,1.074,65,3.336
2.175,0.875,77,2.605
2.491,1.878,64,3.168
1.234,1.538,6,3.714
0.825,1.985,49,3.671
3.28,1.949,36,3.014
2.205,1.204,66,2.848
1.506,2.495,16,3.925
3.852,2.349,72,2.536
3.205,1.397,30,2.836
2.029,1.205,29,2.985
1.6,1.374,59,2.903
3.106,0.779,34,3.027
3.09,1.699,19,3.338
3.617,2.364,80,2.648
0.743,0.889,73,3.326
2.778,1.928,56,2.952
1.63,1.712,12,3.834
3.916,0.838,49,2.174
0.782,1.504,58,3.525
2.309,2.464,71,3.288
3.046,1.108,49,2.822
3.179,2.408,68,2.839
2.789,1.5,10,3.197
2.258,2.327,37,3.628
3.701,2.409,40,2.782
2.603,1.22,32,3.1
2.42,1.959,82,3.145
3.528,1.812,38,2.865
2.163,1.638,13,3.513
2.706,0.967,56,2.538
1.786,1.646,34,3.534
1.4,0.704,23,3.303
2.219,1.976,61,2.906
1.809,2.371,56,3.402
0.825,1.094,43,3.529
2.306,1.348,76,2.688
2.866,1.071,10,3.121
0.872,1.313,59,3.508
2.572,1.239,30,3.168
1.723,2.459,69,3.482
0.835,0.542,44,3.597
1.02,1.861,71,3.418
3.064,2.038,11,3.371
2.479,0.823,81,2.243
3.854,1.559,35,2.667
2.949,1.154,15,3.028
3.876,0.924,50,2.1
1.641,1.255,69,3.009
2.622,0.796,6,3.124
2.544,2.045,12,3.558
2.428,0.53,6,3.166
3.661,2.026,71,2.464
2.441,0.657,50,2.647
1.57,1.386,36,3.612
3.016,1.023,19,3.333
1.574,1.776,31,3.593
0.975,2.429,29,4.0
2.643,0.906,6,3.262
1.154,1.799,20,3.677
3.057,1.487,45,2.673
2.146,2.06,78,3.098
3.558,1.602,10,3.129
2.036,1.442,26,3.367
2.007,2.129,48,3.41
2.115,2.412,43,3.403
3.055,2.4,23,3.37
1.212,0.716,23,3.457
1.826,2.323,58,3.367
1.584,1.773,43,3.902
1.98,2.374,78,3.203
3.709,1.926,80,2.309
2.783,0.894,30,3.006
2.361,1.989,9,3.385
1.126,0.786,56,3.071
2.602,1.457,55,2.765
3.336,0.826,46,2.782
1.891,1.922,30,3.485
3.679,1.268,39,2.623
1.86,2.488,36,3.601
1.23,1.931,1,4.0
3.431,2.391,54,2.771
2.566,2.467,49,3.105
2.405,2.176,42,3.364
3.755,1.808,44,2.558
3.422,1.715,78,2.399
3.976,1.545,21,2.709
2.982,1.033,72,2.5
2.613,2.025,57,3.054
2.478,1.096,1,3.07
1.875,1.131,26,3.171
1.297,1.89,17,3.732
3.423,1.6,17,3.061
0.722,2.119,8,4.0
3.63,1.307,52,2.493
1.566,1.728,7,3.61
1.49,1.012,35,3.463
0.723,1.934,8,4.0
1.888,1.499,12,3.695
0.993,0.54,48,3.466
1.309,2.074,66,3.285
2.971,0.829,40,2.672
2.071,1.003,50,3.275
0.736,2.043,59,3.617
1.746,0.949,60,3.045
0.72,1.163,36,3.473
3.72,1.085,40,2.406
3.54,0.852,57,2.163
1.866,1.062,64,2.823
1.493,1.038,61,3.199
1.053,2.311,24,4.0
3.027,1.626,10,3.357
1.097,0.774,51,3.252
2.909,2.147,82,2.69
1.553,1.483,72,3.111
3.107,1.736,51,3.024
1.998,1.08,20,3.544
1.152,1.622,72,3.415
1.615,1.796,78,3.161
2.977,1.19,47,2.761
2.961,2.22,10,3.419
2.671,2.115,72,2.724
1.767,1.99,27,3.645
2.796,0.809,3,2.88
0.839,1.222,65,3.382
2.694,0.539,53,2.578
3.278,1.291,6,2.944
1.156,1.286,32,3.582
3.394,0.849,7,3.14
3.687,1.659,34,2.62
3.865,1.071,82,2.095
0.799,2.471,53,3.98
3.656,1.086,13,2.497
0.909,1.165,73,3.404
1.952,0.756,21,3.167
2.51,1.974,79,2.714
1.432,1.692,66,3.356
1.837,1.026,79,2.898
3.697,1.13,51,2.604
1.278,0.904,26,3.373
2.478,0.884,40,2.768
3.429,1.008,37,2.552
1.496,2.25,77,3.452
3.786,0.534,15,2.525
3.934,0.762,23,2.126
1.578,0.772,22,3.372
2.261,1.767,79,2.841
0.737,2.265,53,3.72
3.871,1.094,49,2.445
1.153,1.315,47,3.519
2.112,0.837,79,2.717
2.92,0.948,71,2.401
2.847,1.433,79,2.467
2.853,2.251,40,2.995
0.756,2.111,75,3.644
3.123,1.724,5,3.396
3.162,1.607,59,2.76
2.5,1.797,52,3.009
3.114,1.319,54,2.653
0.702,1.266,12,3.927
1.249,1.623,39,3.661
0.945,0.613,46,3.4
1.733,2.311,54,3.566
1.372,1.652,73,3.407
1.314,1.632,51,3.447
2.085,1.345,41,3.095
2.758,2.245,58,2.689
2.493,0.68,5,3.311
3.462,1.562,15,2.828
2.0,1.146,48,3.085
2.046,0.95,1,3.446
0.735,2.152,3,3.893
3.209,2.005,60,2.915
2.687,1.858,27,3.4
1.115,0.837,75,3.125
1.332,1.926,8,3.77
1.265,1.177,79,3.08
2.045,1.761,46,3.356
0.825,1.56,55,3.517
3.27,1.069,83,2.516
1.75,1.322,22,3.505
3.732,1.309,20,2.966
1.596,1.525,72,3.001
1.909,2.129,43,3.63
3.739,1.475,68,2.445
1.256,2.385,37,3.742
3.491,1.395,25,2.839
1.2,2.128,64,3.637
2.335,1.355,72,2.631
3.584,1.66,22,2.6
1.227,1.107,29,3.36
0.824,2.398,51,3.811
1.49,1.377,33,3.471
1.565,0.991,54,3.11
2.043,1.645,52,3.0
3.154,1.845,21,3.274
0.858,1.998,12,4.0
2.587,0.715,23,3.085
3.093,0.791,44,2.605
3.364,1.033,75,2.517
3.89,1.559,80,2.263
3.424,1.285,43,2.46
1.041,2.474,22,4.0
1.28,2.357,74,3.361
3.078,0.754,50,2.31
1.399,0.571,56,3.34
1.515,2.085,58,3.397
3.502,2.013,2,3.04
2.223,1.971,10,3.655
2.01,2.092,7,3.821
2.249,2.114,12,3.554
1.547,1.357,22,3.336
0.989,1.167,21,3.643
3.925,2.355,51,2.771
1.663,2.162,83,3.355
2.39,0.675,13,3.566
0.894,1.209,9,3.631
1.192,0.507,10,3.6
1.037,1.141,27,3.585
0.869,1.908,12,4.0
2.848,1.007,27,2.699
0.756,0.732,71,3.317
2.208,0.802,69,2.692
2.894,0.755,11,3.077
1.898,1.125,22,2.956
1.196,1.718,35,3.784
1.437,0.511,55,2.825
1.207,2.084,43,3.743
1.675,0.577,22,3.617
1.876,2.27,27,3.415
2.009,2.283,70,3.178
1.436,1.323,38,3.424
1.473,1.313,55,3.285
2.81,1.236,78,2.321
0.776,1.335,45,3.61
2.157,1.007,53,3.026
3.766,1.735,59,2.551
3.213,2.112,80,2.465
1.799,0.934,3,3.338
2.51,1.458,29,3.197
3.94,2.151,42,2.733
3.064,1.273,37,3.007
2.646,1.299,27,3.216
2.546,1.77,59,3.221
3.651,1.291,83,2.126
1.343,2.021,50,3.547
2.61,2.099,48,3.102
1.856,0.987,65,2.814
2.245,2.092,59,3.325
0.832,1.035,70,3.449
3.318,1.561,16,2.999
1.308,2.124,33,3.961
2.557,2.31,43,3.19
3.747,1.66,10,2.825
1.55,0.709,16,3.682
1.782,1.736,48,3.435
2.04,1.881,7,3.845
2.495,2.172,23,3.469
1.459,0.525,4,3.579
3.137,1.561,19,3.192
2.778,1.374,67,2.64
1.008,2.028,10,4.0
2.382,1.021,37,3.317
1.887,2.405,36,3.675
1.857,1.54,9,3.393
3.944,1.011,1,2.743
2.038,0.963,64,2.834
0.779,1.64,14,4.0
1.871,1.087,22,3.333
2.679,1.117,38,3.015
2.442,2.239,72,2.876
0.954,1.002,64,3.3
1.255,0.697,68,3.097
3.239,0.825,29,3.11
0.724,2.126,77,3.626
1.461,1.736,25,3.528
3.936,2.271,75,2.237
2.864,2.483,18,3.563
1.51,2.011,14,4.0
1.34,1.312,59,3.084
2.075,1.341,31,3.383
2.83,0.901,8,2.943
1.264,1.955,45,3.627
3.168,0.517,55,2.611
0.838,2.473,18,4.0
1.34,2.475,17,3.946
2.648,1.757,69,3.259
3.03,1.653,30,3.316
2.918,1.066,35,2.854
1.564,1.581,16,3.722
1.972,1.36,49,3.106
0.824,0.558,8,3.837
0.702,1.997,24,3.857
2.074,0.68,27,3.268
2.493,0.837,83,2.163
3.41,1.285,32,2.899
3.877,2.118,15,3.025
2.677,2.454,34,3.157
3.395,1.798,79,2.653
1.131,1.892,31,3.721
3.395,1.108,76,2.472
1.536,0.547,26,3.025
2.052,1.243,31,3.087
0.77,2.399,2,4.0
2.245,1.075,1,3.427
2.849,2.408,83,2.84
1.532,1.912,52,3.498
3.369,0.575,64,2.042
3.756,2.048,82,2.225
2.583,1.357,77,2.56
1.505,0.659,40,2.974
3.027,2.373,42,3.074
1.672,2.242,6,3.744
1.237,2.248,67,3.442
1.641,2.048,5,3.885
2.149,1.815,78,2.984
1.445,1.856,62,3.328
1.813,1.975,34,3.516
2.006,1.447,8,3.562
3.188,1.832,68,2.686
3.53,0.971,48,1.954
3.422,0.54,61,2.172
1.338,1.853,76,3.388
3.372,1.736,23,2.711
2.814,1.412,79,2.74
1.485,2.363,44,3.695
1.941,1.85,30,3.531
1.84,0.907,39,3.271
2.136,0.736,38,3.099
3.488,1.489,13,3.106
2.058,1.439,8,3.645
0.88,0.868,45,3.373
3.133,0.99,78,2.258
3.297,2.48,83,2.844
2.589,0.729,21,3.136
2.268,2.434,73,3.285
3.248,0.787,55,2.371
0.773,1.876,17,3.953
2.628,1.669,40,3.148
3.841,0.536,77,1.995
3.321,1.669,8,3.259
1.609,1.523,10,3.828
3.728,2.237,80,2.416
1.368,1.521,5,4.0
2.505,1.341,63,2.873
2.762,1.002,22,3.072
0.812,0.573,41,3.083
1.12,1.241,19,3.686
2.496,1.198,19,2.911
1.297,1.892,53,3.255
2.083,1.183,29,3.326
3.029,0.508,37,2.659
2.764,1.464,68,2.841
3.585,1.582,65,2.629
3.74,1.585,64,2.448
3.758,0.786,34,2.598
1.995,1.473,11,3.547
1.102,0.598,70,3.308
2.902,1.749,14,3.283
3.733,1.704,16,3.055
3.239,1.797,17,3.229
3.0,1.076,31,2.846
3.349,1.101,54,2.633
2.052,0.74,40,3.041
2.356,1.551,13,3.563
1.36,0.791,22,3.508
2.916,1.861,47,2.803
1.848,0.859,63,2.955
1.583,2.371,15,3.941
1.527,0.519,62,3.07
2.385,0.704,55,2.812
2.482,0.701,47,2.847
3.427,1.655,21,3.315
3.724,0.71,41,2.41
1.72,2.134,62,2.944
1.795,1.288,41,3.233
1.628,1.502,74,3.103
1.697,0.917,47,3.261
3.104,2.413,74,2.846
2.776,2.205,22,3.377
0.957,0.635,53,3.34
2.589,1.203,32,2.908
3.497,0.589,37,2.368
0.899,1.88,9,4.0
3.688,0.653,51,2.256
1.547,0.521,62,3.038
1.782,1.315,48,3.331
2.018,0.614,71,2.759
1.17,1.539,5,3.962
1.025,1.409,21,3.802
1.494,1.293,22,3.334
0.718,2.212,75,3.762
2.605,1.006,32,2.954
1.144,1.784,54,3.56
1.008,0.969,33,3.555
2.559,1.231,24,3.36
2.656,1.6,69,2.64
2.878,1.622,73,2.618
2.362,1.509,2,3.551
3.618,2.2,42,2.992
1.112,1.542,33,3.655
3.295,1.562,36,2.8
2.057,1.868,76,3.123
3.681,1.684,45,2.707
1.474,2.345,7,4.0
3.828,2.327,74,2.394
3.562,2.175,4,3.198
1.271,2.374,27,3.911
2.135,0.723,45,3.207
1.502,0.807,48,3.438
1.169,1.054,60,3.237
1.98,2.059,43,3.14
2.466,2.091,4,3.319
2.025,1.183,75,2.832
1.795,1.356,37,3.255
1.782,1.069,17,3.676
1.231,1.488,53,3.629
1.435,0.58,57,3.352
2.447,1.205,20,3.285
1.225,2.26,55,3.284
3.437,1.267,18,2.811
3.129,1.333,8,2.923
3.963,1.766,52,2.614
1.745,2.269,51,3.348
1.302,2.342,62,3.639
0.949,1.021,61,3.291
1.855,0.662,23,3.177
3.739,2.019,57,2.921
2.651,1.206,68,2.71
3.863,0.69,32,2.361
3.716,2.226,64,2.535
1.953,2.019,51,3.366
2.145,0.643,69,2.889
1.688,2.058,4,4.0
3.148,1.887,41,2.885
2.579,0.826,22,2.95
0.909,1.445,43,3.777
3.732,1.503,34,2.724
3.292,1.084,24,2.675
3.779,1.61,35,2.435
1.523,2.058,68,3.164
3.185,1.457,25,2.893
2.792,1.316,76,2.798
1.106,1.964,76,3.181
